Product,Description,Category,Brand,Size,Function,Colour,Pallet,Quantity,Location,Staff,From,Task
CaQE90SlBe,Cabinet QEKI 900 Sliding Beige,Cabinet,QEKI,900,Sliding,Beige,8*1*1,8,DL19E,Emily,Receive,Put away
TaAE18AdSi,Table AEKI 1800 Adjustable Silver,Table,AEKI,1800,Adjustable,Silver,8*1*1,8,BK86C,Jane,Receive,Put away
TVGL42FHSi,"TV GL 42"" FHD Silver",TV,GL,"42""",FHD,Silver,8*1*1,8,DU81B,Chris,Receive,Put away
PrNoA4LaGr,Printer Nospe A4 Laser Grey,Printer,Nospe,A4,Laser,Grey,16*1*1,16,CV84A,Laura,Receive,Put away
PrSoA2LaMi,Printer Sonac A2 Laser Mix,Printer,Sonac,A2,Laser,Mix,16*1*1,16,DS05E,Chris,Receive,Put away
NoMuA3ruWh,Notebook Music A3 ruled White,Notebook,Music,A3,ruled,White,48*10*5,2400,BO64G,Alex,Receive,Put away
PrPHA4LaWh,Printer PH A4 Laser White,Printer,PH,A4,Laser,White,16*1*1,16,AJ87F,Chris,Receive,Put away
PrReA2AlBl,Printer Rehtorb A2 All-in-one Black,Printer,Rehtorb,A2,All-in-one,Black,16*1*1,16,BP80B,Mike,Receive,Put away
KeRe35ErNa,Keyboard Rerar 350 Ergonomic Navi,Keyboard,Rerar,350,Ergonomic,Navi,16*10*1,160,CF36G,Mike,Receive,Put away
KeSu35WiWh,Keyboard Susa 350 Wireled White,Keyboard,Susa,350,Wireled,White,16*10*1,160,DN96D,Chris,Receive,Put away
SPRe12HeWh,SPen Reldeats 12 Hexagonal White,SPen,Reldeats,12,Hexagonal,White,48*10*5,2400,DL71G,Amy,Receive,Put away
DrTE18FiBl,Drawer TEWOL 1800 Filing Black,Drawer,TEWOL,1800,Filing,Black,8*1*1,8,DT94A,Emily,Receive,Put away
SPRe50WaGr,SPen Reldeats 50 Watercolour Grey,SPen,Reldeats,50,Watercolour,Grey,48*10*5,2400,CH16H,Jane,Receive,Put away
OfSELHeGr,Office Chair SEWOL L Head pillow Grey,Office Chair,SEWOL,L,Head pillow,Grey,16*1*1,16,CS89C,Jane,Receive,Put away
CaQE18SlGr,Cabinet QEKI 1800 Sliding Grey,Cabinet,QEKI,1800,Sliding,Grey,8*1*1,8,BT90H,David,Receive,Put away
CaQE90SlGr,Cabinet QEKI 900 Sliding Grey,Cabinet,QEKI,900,Sliding,Grey,8*1*1,8,CJ25F,Amy,Receive,Put away
OfAESErBl,Office Chair AEKI S Ergonomic Black,Office Chair,AEKI,S,Ergonomic,Black,16*1*1,16,CP44B,Amy,Receive,Put away
LaYn1516Wh,"Laptop Ynos 15"" 16GB RAM White",Laptop,Ynos,"15""",16GB RAM,White,16*1*1,16,CJ27B,David,Receive,Put away
TaTR15AuGr,Table TRAMA 1500 Auto Adjustable Grey,Table,TRAMA,1500,Auto Adjustable,Grey,8*1*1,8,AL03B,John,Receive,Put away
PrPHA3InMi,Printer PH A3 Inkjet Mix,Printer,PH,A3,Inkjet,Mix,16*1*1,16,AG19H,John,Receive,Put away
MoSu27BlWh,Mouse Susa 270 Bluetooth White,Mouse,Susa,270,Bluetooth,White,16*10*1,160,DZ74F,Amy,Receive,Put away
LaOv14i7Gr,"Laptop Ovonel 14"" i7 Grey",Laptop,Ovonel,"14""",i7,Grey,16*1*1,16,DJ58D,Sarah,Receive,Put away
OfAESHeBl,Office Chair AEKI S Head pillow Black,Office Chair,AEKI,S,Head pillow,Black,16*1*1,16,CJ53A,Emily,Receive,Put away
LaYn14i7Gr,"Laptop Ynos 14"" i7 Grey",Laptop,Ynos,"14""",i7,Grey,16*1*1,16,CW70G,Laura,Receive,Put away
DrQE12SlGr,Drawer QEKI 1200 Sliding Grey,Drawer,QEKI,1200,Sliding,Grey,8*1*1,8,BJ70G,Alex,Receive,Put away
KeHc35ErPi,Keyboard Hcetigol 350 Ergonomic Pink,Keyboard,Hcetigol,350,Ergonomic,Pink,16*10*1,160,AP17F,Emily,Receive,Put away
TVGL50SFGr,"TV GL 50"" SFHD Grey",TV,GL,"50""",SFHD,Grey,8*1*1,8,AY73E,Emily,Receive,Put away
AlSu17i5Si,"All-in-one Susa 17"" i5 Silver",All-in-one,Susa,"17""",i5,Silver,16*1*1,16,CN92C,Laura,Receive,Put away
CaQE90SlBe,Cabinet QEKI 900 Sliding Beige,Cabinet,QEKI,900,Sliding,Beige,8*1*1,8,CI21A,David,Receive,Put away
TVEs75FHWh,"TV Esnesih 75"" FHD White",TV,Esnesih,"75""",FHD,White,8*1*1,8,BV71D,Alex,Receive,Put away
PeGi50WaGr,Pencil Gib 50 Watercolour Grey,Pencil,Gib,50,Watercolour,Grey,48*10*5,2400,DF08A,Chris,Receive,Put away
OfOGSLeWh,Office Chair OGAP S Leather White,Office Chair,OGAP,S,Leather,White,16*1*1,16,DO16G,Mike,Receive,Put away
TaTR10FrGr,Table TRAMK 1000 Frame Grey,Table,TRAMK,1000,Frame,Grey,8*1*1,8,BG73A,Sarah,Receive,Put away
PrSoA2InMi,Printer Sonac A2 Inkjet Mix,Printer,Sonac,A2,Inkjet,Mix,16*1*1,16,DN63A,Emily,Receive,Put away
TVGL42SFBl,"TV GL 42"" SFHD Black",TV,GL,"42""",SFHD,Black,8*1*1,8,CH31H,David,Receive,Put away
NoScA5liBl,Notebook Scrap A5 line Black,Notebook,Scrap,A5,line,Black,48*10*5,2400,CR28B,Jane,Receive,Put away
OfOGLAdBl,Office Chair OGAP L Adjustable Black,Office Chair,OGAP,L,Adjustable,Black,16*1*1,16,BF75F,Mike,Receive,Put away
AlRe1432Wh,"All-in-one Rezar 14"" 32GB RAM White",All-in-one,Rezar,"14""",32GB RAM,White,16*1*1,16,BH14H,Alex,Receive,Put away
DrQE12SlGr,Drawer QEKI 1200 Sliding Grey,Drawer,QEKI,1200,Sliding,Grey,8*1*1,8,DG55C,Laura,Receive,Put away
PrPHA3InMi,Printer PH A3 Inkjet Mix,Printer,PH,A3,Inkjet,Mix,16*1*1,16,AY31F,Sarah,Receive,Put away
AlYn15i7Wh,"All-in-one Ynos 15"" i7 White",All-in-one,Ynos,"15""",i7,White,16*1*1,16,AH47D,Amy,Receive,Put away
DrQE90SlGr,Drawer QEKI 900 Sliding Grey,Drawer,QEKI,900,Sliding,Grey,8*1*1,8,BM89E,Emily,Receive,Put away
MoRe45WiNa,Mouse Rerar 450 Wireled Navi,Mouse,Rerar,450,Wireled,Navi,16*10*1,160,CY37B,Alex,Receive,Put away
SPGi12HeBl,SPen Gib 12 Hexagonal Black,SPen,Gib,12,Hexagonal,Black,48*10*5,2400,BX09D,Emily,Receive,Put away
DrRG90LoBl,Drawer RGAP 900 Locker Black,Drawer,RGAP,900,Locker,Black,8*1*1,8,AJ06A,Laura,Receive,Put away
KePH45BlPi,Keyboard PH 450 Bluetooth Pink,Keyboard,PH,450,Bluetooth,Pink,16*10*1,160,DJ34A,Sarah,Receive,Put away
AlRe1432Bl,"All-in-one Rezar 14"" 32GB RAM Black",All-in-one,Rezar,"14""",32GB RAM,Black,16*1*1,16,AZ25G,Alex,Receive,Put away
CuTE12LoBl,Cupboard TEWOL 1200 Locker Black,Cupboard,TEWOL,1200,Locker,Black,8*1*1,8,AJ45D,Emily,Receive,Put away
PrReA4WiMi,Printer Rehtorb A4 Wifi Mix,Printer,Rehtorb,A4,Wifi,Mix,16*1*1,16,CG46B,John,Receive,Put away
AlOv17i5Si,"All-in-one Ovonel 17"" i5 Silver",All-in-one,Ovonel,"17""",i5,Silver,16*1*1,16,BZ48G,Alex,Receive,Put away
SPNa24HeBl,SPen Nalin 24 Hexagonal Black,SPen,Nalin,24,Hexagonal,Black,48*10*5,2400,BI11C,Emily,Receive,Put away
OfOGSAdPi,Office Chair OGAP S Adjustable Pink,Office Chair,OGAP,S,Adjustable,Pink,16*1*1,16,AO19A,Emily,Receive,Put away
DrTE12SlGr,Drawer TEWOL 1200 Sliding Grey,Drawer,TEWOL,1200,Sliding,Grey,8*1*1,8,AN17B,Emily,Receive,Put away
NoGrA5doBl,Notebook Graph A5 dot Black,Notebook,Graph,A5,dot,Black,48*10*5,2400,AR87D,Mike,Receive,Put away
CaRG18FiBl,Cabinet RGAP 1800 Filing Black,Cabinet,RGAP,1800,Filing,Black,8*1*1,8,CP85C,Amy,Receive,Put away
OfAESErWh,Office Chair AEKI S Ergonomic White,Office Chair,AEKI,S,Ergonomic,White,16*1*1,16,CN45C,Laura,Receive,Put away
LaOv1532Bl,"Laptop Ovonel 15"" 32GB RAM Black",Laptop,Ovonel,"15""",32GB RAM,Black,16*1*1,16,AJ01B,Mike,Receive,Put away
LaRe15i5Gr,"Laptop Rezar 15"" i5 Grey",Laptop,Rezar,"15""",i5,Grey,16*1*1,16,AO46A,Mike,Receive,Put away
PrNoA3InWh,Printer Nospe A3 Inkjet White,Printer,Nospe,A3,Inkjet,White,16*1*1,16,BV85G,Mike,Receive,Put away
PrNoA2InMi,Printer Nospe A2 Inkjet Mix,Printer,Nospe,A2,Inkjet,Mix,16*1*1,16,BP22H,Emily,Receive,Put away
CuTE90DoWh,Cupboard TEWOL 900 Door White,Cupboard,TEWOL,900,Door,White,8*1*1,8,DV81A,David,Receive,Put away
PeRe50SoWh,Pencil Reldeats 50 Soluble White,Pencil,Reldeats,50,Soluble,White,48*10*5,2400,BN25B,Sarah,Receive,Put away
DrRG12SlBl,Drawer RGAP 1200 Sliding Black,Drawer,RGAP,1200,Sliding,Black,8*1*1,8,DX71D,Jane,Receive,Put away
OfXEMAdWh,Office Chair XENO M Adjustable White,Office Chair,XENO,M,Adjustable,White,16*1*1,16,DX38F,David,Receive,Put away
TaTR10AuBl,Table TRAMA 1000 Auto Adjustable Black,Table,TRAMA,1000,Auto Adjustable,Black,8*1*1,8,CZ17G,Mike,Receive,Put away
CuQE18LoBe,Cupboard QEKI 1800 Locker Beige,Cupboard,QEKI,1800,Locker,Beige,8*1*1,8,BV68F,John,Receive,Put away
TaAE15AuWh,Table AEKI 1500 Auto Adjustable White,Table,AEKI,1500,Auto Adjustable,White,8*1*1,8,CR97B,David,Receive,Put away
OfSEMHeBl,Office Chair SEWOL M Head pillow Black,Office Chair,SEWOL,M,Head pillow,Black,16*1*1,16,BI17A,David,Receive,Put away
TaCI18AdWh,Table CITSATNAF 1800 Adjustable White,Table,CITSATNAF,1800,Adjustable,White,8*1*1,8,BS27D,Sarah,Receive,Put away
LaSu15i5Wh,"Laptop Susa 15"" i5 White",Laptop,Susa,"15""",i5,White,16*1*1,16,BK25D,Alex,Receive,Put away
PeRe24HeBl,Pencil Reldeats 24 Hexagonal Black,Pencil,Reldeats,24,Hexagonal,Black,48*10*5,2400,DW82D,Laura,Receive,Put away
NoGrA5liGr,Notebook Graph A5 line Grey,Notebook,Graph,A5,line,Grey,48*10*5,2400,CN45D,Sarah,Receive,Put away
MoHc35BlBl,Mouse Hcetigol 350 Bluetooth Black,Mouse,Hcetigol,350,Bluetooth,Black,16*10*1,160,DK67F,Alex,Receive,Put away
GaSEMLeBl,Gaming Chair SEWOL M Leather Black,Gaming Chair,SEWOL,M,Leather,Black,16*1*1,16,CG27G,Chris,Receive,Put away
TaTR18AuWh,Table TRAMK 1800 Auto Adjustable White,Table,TRAMK,1800,Auto Adjustable,White,8*1*1,8,DH95G,Jane,Receive,Put away
SPRe50HeGr,SPen Reldeats 50 Hexagonal Grey,SPen,Reldeats,50,Hexagonal,Grey,48*10*5,2400,AV34H,Amy,Receive,Put away
DrWE18SlWh,Drawer WENO 1800 Sliding White,Drawer,WENO,1800,Sliding,White,8*1*1,8,DJ73C,Chris,Receive,Put away
MoHc27BlBl,Mouse Hcetigol 270 Bluetooth Black,Mouse,Hcetigol,270,Bluetooth,Black,16*10*1,160,BW80A,Amy,Receive,Put away
AlRe1532Wh,"All-in-one Rezar 15"" 32GB RAM White",All-in-one,Rezar,"15""",32GB RAM,White,16*1*1,16,BN64D,Mike,Receive,Put away
AlYn1716Bl,"All-in-one Ynos 17"" 16GB RAM Black",All-in-one,Ynos,"17""",16GB RAM,Black,16*1*1,16,DT64G,Chris,Receive,Put away
TaAE10FrBl,Table AEKI 1000 Frame Black,Table,AEKI,1000,Frame,Black,8*1*1,8,BF27B,Emily,Receive,Put away
GaSEMAdWh,Gaming Chair SEWOL M Adjustable White,Gaming Chair,SEWOL,M,Adjustable,White,16*1*1,16,CX81G,Jane,Receive,Put away
PrPHA3AlBl,Printer PH A3 All-in-one Black,Printer,PH,A3,All-in-one,Black,16*1*1,16,AP73C,John,Receive,Put away
TVEs504KBl,"TV Esnesih 50"" 4K Black",TV,Esnesih,"50""",4K,Black,8*1*1,8,DK06C,Mike,Receive,Put away
PeRe50HeBl,Pencil Reldeats 50 Hexagonal Black,Pencil,Reldeats,50,Hexagonal,Black,48*10*5,2400,AN98E,David,Receive,Put away
TaCI18WoBl,Table CITSATNAF 1800 Workstation Black,Table,CITSATNAF,1800,Workstation,Black,8*1*1,8,AX20E,Sarah,Receive,Put away
PrNoA3LaWh,Printer Nospe A3 Laser White,Printer,Nospe,A3,Laser,White,16*1*1,16,AM93D,Alex,Receive,Put away
TaTR18AdGr,Table TRAMK 1800 Adjustable Grey,Table,TRAMK,1800,Adjustable,Grey,8*1*1,8,AW20B,Laura,Receive,Put away
MoRe27ErBl,Mouse Rerar 270 Ergonomic Black,Mouse,Rerar,270,Ergonomic,Black,16*10*1,160,DM58H,Sarah,Receive,Put away
PrNoA3InBl,Printer Nospe A3 Inkjet Black,Printer,Nospe,A3,Inkjet,Black,16*1*1,16,DQ79A,Sarah,Receive,Put away
CuWE18LoWh,Cupboard WENO 1800 Locker White,Cupboard,WENO,1800,Locker,White,8*1*1,8,DY10H,Amy,Receive,Put away
OfXESLePi,Office Chair XENO S Leather Pink,Office Chair,XENO,S,Leather,Pink,16*1*1,16,DU54B,Alex,Receive,Put away
DrTE12SlBe,Drawer TEWOL 1200 Sliding Beige,Drawer,TEWOL,1200,Sliding,Beige,8*1*1,8,BM40B,Chris,Receive,Put away
GaAEMLeGr,Gaming Chair AEKI M Leather Grey,Gaming Chair,AEKI,M,Leather,Grey,16*1*1,16,CM57F,Jane,Receive,Put away
OfXELAdPi,Office Chair XENO L Adjustable Pink,Office Chair,XENO,L,Adjustable,Pink,16*1*1,16,AG39A,Laura,Receive,Put away
GaXESLeBl,Gaming Chair XENO S Leather Black,Gaming Chair,XENO,S,Leather,Black,16*1*1,16,DR91H,Alex,Receive,Put away
DrTE12DoBl,Drawer TEWOL 1200 Door Black,Drawer,TEWOL,1200,Door,Black,8*1*1,8,BG29B,Emily,Receive,Put away
GaXEMErBl,Gaming Chair XENO M Ergonomic Black,Gaming Chair,XENO,M,Ergonomic,Black,16*1*1,16,CO91D,Alex,Receive,Put away
KeHc45MePi,Keyboard Hcetigol 450 Mechanical Pink,Keyboard,Hcetigol,450,Mechanical,Pink,16*10*1,160,AJ75G,Chris,Receive,Put away
NoScA3ruBl,Notebook Scrap A3 ruled Black,Notebook,Scrap,A3,ruled,Black,48*10*5,2400,DW25C,Jane,Receive,Put away
PeRe24SoPi,Pencil Reldeats 24 Soluble Pink,Pencil,Reldeats,24,Soluble,Pink,48*10*5,2400,DM54H,David,Receive,Put away
OfXELLeGr,Office Chair XENO L Leather Grey,Office Chair,XENO,L,Leather,Grey,16*1*1,16,BT30C,Emily,Receive,Put away
AlRe1432Bl,"All-in-one Rezar 14"" 32GB RAM Black",All-in-one,Rezar,"14""",32GB RAM,Black,16*1*1,16,DH96F,Sarah,Receive,Put away
PrSoA4AlGr,Printer Sonac A4 All-in-one Grey,Printer,Sonac,A4,All-in-one,Grey,16*1*1,16,DY49D,Emily,Receive,Put away
TaTR15WoWh,Table TRAMA 1500 Workstation White,Table,TRAMA,1500,Workstation,White,8*1*1,8,BV95A,David,Receive,Put away
PrNoA3AlBl,Printer Nospe A3 All-in-one Black,Printer,Nospe,A3,All-in-one,Black,16*1*1,16,AF61C,John,Receive,Put away
CuTE90SlBl,Cupboard TEWOL 900 Sliding Black,Cupboard,TEWOL,900,Sliding,Black,8*1*1,8,AP96E,Mike,Receive,Put away
AlRe14i7Gr,"All-in-one Rezar 14"" i7 Grey",All-in-one,Rezar,"14""",i7,Grey,16*1*1,16,AI26H,Sarah,Receive,Put away
GaSEMHePi,Gaming Chair SEWOL M Head pillow Pink,Gaming Chair,SEWOL,M,Head pillow,Pink,16*1*1,16,BX68F,Jane,Receive,Put away
CuQE90DoGr,Cupboard QEKI 900 Door Grey,Cupboard,QEKI,900,Door,Grey,8*1*1,8,BV53H,Amy,Receive,Put away
TVEs75SFBl,"TV Esnesih 75"" SFHD Black",TV,Esnesih,"75""",SFHD,Black,8*1*1,8,AL14A,Chris,Receive,Put away
PrPHA3AlBl,Printer PH A3 All-in-one Black,Printer,PH,A3,All-in-one,Black,16*1*1,16,AN88C,Mike,Receive,Put away
GaAESErPi,Gaming Chair AEKI S Ergonomic Pink,Gaming Chair,AEKI,S,Ergonomic,Pink,16*1*1,16,BN78H,David,Receive,Put away
TaAE10AuSi,Table AEKI 1000 Auto Adjustable Silver,Table,AEKI,1000,Auto Adjustable,Silver,8*1*1,8,CL18A,Mike,Receive,Put away
PeRe24WaGr,Pencil Reldeats 24 Watercolour Grey,Pencil,Reldeats,24,Watercolour,Grey,48*10*5,2400,DO40G,Emily,Receive,Put away
PrNoA2AlWh,Printer Nospe A2 All-in-one White,Printer,Nospe,A2,All-in-one,White,16*1*1,16,BT67G,John,Receive,Put away
TVYn65S4Si,"TV Ynos 65"" S4K Silver",TV,Ynos,"65""",S4K,Silver,8*1*1,8,AT31B,Jane,Receive,Put away
DrQE18LoBl,Drawer QEKI 1800 Locker Black,Drawer,QEKI,1800,Locker,Black,8*1*1,8,CP77F,Alex,Receive,Put away
AlYn17i7Bl,"All-in-one Ynos 17"" i7 Black",All-in-one,Ynos,"17""",i7,Black,16*1*1,16,DJ80H,David,Receive,Put away
LaYn1516Gr,"Laptop Ynos 15"" 16GB RAM Grey",Laptop,Ynos,"15""",16GB RAM,Grey,16*1*1,16,CY62B,Amy,Receive,Put away
CuRG18LoGr,Cupboard RGAP 1800 Locker Grey,Cupboard,RGAP,1800,Locker,Grey,8*1*1,8,AW13E,David,Receive,Put away
LaYn1716Wh,"Laptop Ynos 17"" 16GB RAM White",Laptop,Ynos,"17""",16GB RAM,White,16*1*1,16,CZ70E,John,Receive,Put away
KeHc35WiPi,Keyboard Hcetigol 350 Wireled Pink,Keyboard,Hcetigol,350,Wireled,Pink,16*10*1,160,CM13A,Amy,Receive,Put away
TVGL75FHGr,"TV GL 75"" FHD Grey",TV,GL,"75""",FHD,Grey,8*1*1,8,DH93A,Chris,Receive,Put away
KePH27ErWh,Keyboard PH 270 Ergonomic White,Keyboard,PH,270,Ergonomic,White,16*10*1,160,AV82E,David,Receive,Put away
GaAELLeGr,Gaming Chair AEKI L Leather Grey,Gaming Chair,AEKI,L,Leather,Grey,16*1*1,16,AG57D,Amy,Receive,Put away
AlOv178GWh,"All-in-one Ovonel 17"" 8GB RAM White",All-in-one,Ovonel,"17""",8GB RAM,White,16*1*1,16,AZ75C,Emily,Receive,Put away
DrRG18LoGr,Drawer RGAP 1800 Locker Grey,Drawer,RGAP,1800,Locker,Grey,8*1*1,8,AV19A,Jane,Receive,Put away
MoRe35WiNa,Mouse Rerar 350 Wireled Navi,Mouse,Rerar,350,Wireled,Navi,16*10*1,160,DP54A,Emily,Receive,Put away
CuRG90FiGr,Cupboard RGAP 900 Filing Grey,Cupboard,RGAP,900,Filing,Grey,8*1*1,8,BM83B,Emily,Receive,Put away
DrWE18DoWh,Drawer WENO 1800 Door White,Drawer,WENO,1800,Door,White,8*1*1,8,BY06C,Alex,Receive,Put away
LaYn178GSi,"Laptop Ynos 17"" 8GB RAM Silver",Laptop,Ynos,"17""",8GB RAM,Silver,16*1*1,16,BM17F,Mike,Receive,Put away
TVEs65S4Bl,"TV Esnesih 65"" S4K Black",TV,Esnesih,"65""",S4K,Black,8*1*1,8,AW47F,Amy,Receive,Put away
NoScA5ruBl,Notebook Scrap A5 ruled Black,Notebook,Scrap,A5,ruled,Black,48*10*5,2400,BQ91G,Sarah,Receive,Put away
OfXEMHePi,Office Chair XENO M Head pillow Pink,Office Chair,XENO,M,Head pillow,Pink,16*1*1,16,CN45F,Chris,Receive,Put away
TaTR18FrBl,Table TRAMA 1800 Frame Black,Table,TRAMA,1800,Frame,Black,8*1*1,8,AM21D,Sarah,Receive,Put away
TaTR15WoGr,Table TRAMK 1500 Workstation Grey,Table,TRAMK,1500,Workstation,Grey,8*1*1,8,DV88D,Amy,Receive,Put away
PrPHA3WiWh,Printer PH A3 Wifi White,Printer,PH,A3,Wifi,White,16*1*1,16,BG46A,Emily,Receive,Put away
PrNoA2AlGr,Printer Nospe A2 All-in-one Grey,Printer,Nospe,A2,All-in-one,Grey,16*1*1,16,AZ35A,Jane,Receive,Put away
TVYn654KGr,"TV Ynos 65"" 4K Grey",TV,Ynos,"65""",4K,Grey,8*1*1,8,AF83G,John,Receive,Put away
LaSu1416Bl,"Laptop Susa 14"" 16GB RAM Black",Laptop,Susa,"14""",16GB RAM,Black,16*1*1,16,DF65F,Amy,Receive,Put away
AlOv17i5Si,"All-in-one Ovonel 17"" i5 Silver",All-in-one,Ovonel,"17""",i5,Silver,16*1*1,16,AF52F,Emily,Receive,Put away
SPAl24WaGr,SPen Aloyarc 24 Watercolour Grey,SPen,Aloyarc,24,Watercolour,Grey,48*10*5,2400,CQ97E,Chris,Receive,Put away
DrRG90LoWh,Drawer RGAP 900 Locker White,Drawer,RGAP,900,Locker,White,8*1*1,8,BT65E,Alex,Receive,Put away
GaSELLeGr,Gaming Chair SEWOL L Leather Grey,Gaming Chair,SEWOL,L,Leather,Grey,16*1*1,16,AR17G,David,Receive,Put away
TaTR10AdBl,Table TRAMA 1000 Adjustable Black,Table,TRAMA,1000,Adjustable,Black,8*1*1,8,DP36F,Mike,Receive,Put away
AlRe15i7Wh,"All-in-one Rezar 15"" i7 White",All-in-one,Rezar,"15""",i7,White,16*1*1,16,CM40B,Emily,Receive,Put away
MoPH27WiWh,Mouse PH 270 Wireled White,Mouse,PH,270,Wireled,White,16*10*1,160,BJ26C,Jane,Receive,Put away
MoHc35MeNa,Mouse Hcetigol 350 Mechanical Navi,Mouse,Hcetigol,350,Mechanical,Navi,16*10*1,160,BT78G,Laura,Receive,Put away
KeRe27MePi,Keyboard Rerar 270 Mechanical Pink,Keyboard,Rerar,270,Mechanical,Pink,16*10*1,160,DJ25E,Chris,Receive,Put away
LaSu1732Bl,"Laptop Susa 17"" 32GB RAM Black",Laptop,Susa,"17""",32GB RAM,Black,16*1*1,16,AU47B,David,Receive,Put away
NoGrA5ruWh,Notebook Graph A5 ruled White,Notebook,Graph,A5,ruled,White,48*10*5,2400,BP74A,Chris,Receive,Put away
PrReA4AlGr,Printer Rehtorb A4 All-in-one Grey,Printer,Rehtorb,A4,All-in-one,Grey,16*1*1,16,BS61G,Mike,Receive,Put away
KeHc35WiBl,Keyboard Hcetigol 350 Wireled Black,Keyboard,Hcetigol,350,Wireled,Black,16*10*1,160,BM96H,Amy,Receive,Put away
KeRe35ErBl,Keyboard Rerar 350 Ergonomic Black,Keyboard,Rerar,350,Ergonomic,Black,16*10*1,160,AG24F,Jane,Receive,Put away
NoMuA3doBl,Notebook Music A3 dot Black,Notebook,Music,A3,dot,Black,48*10*5,2400,AV81H,Chris,Receive,Put away
CaRG12SlGr,Cabinet RGAP 1200 Sliding Grey,Cabinet,RGAP,1200,Sliding,Grey,8*1*1,8,CX54A,Sarah,Receive,Put away
AlPH1516Bl,"All-in-one PH 15"" 16GB RAM Black",All-in-one,PH,"15""",16GB RAM,Black,16*1*1,16,AW38A,Mike,Receive,Put away
AlRe1516Gr,"All-in-one Rezar 15"" 16GB RAM Grey",All-in-one,Rezar,"15""",16GB RAM,Grey,16*1*1,16,CY90E,Sarah,Receive,Put away
PeNa24SoBl,Pencil Nalin 24 Soluble Black,Pencil,Nalin,24,Soluble,Black,48*10*5,2400,DL79F,Alex,Receive,Put away
CaTE12SlBe,Cabinet TEWOL 1200 Sliding Beige,Cabinet,TEWOL,1200,Sliding,Beige,8*1*1,8,AN51E,Amy,Receive,Put away
OfXEMLePi,Office Chair XENO M Leather Pink,Office Chair,XENO,M,Leather,Pink,16*1*1,16,CY44C,David,Receive,Put away
AlOv17i5Bl,"All-in-one Ovonel 17"" i5 Black",All-in-one,Ovonel,"17""",i5,Black,16*1*1,16,CL96E,Chris,Receive,Put away
AlSu1432Wh,"All-in-one Susa 14"" 32GB RAM White",All-in-one,Susa,"14""",32GB RAM,White,16*1*1,16,BR87D,Amy,Receive,Put away
AlOv1732Bl,"All-in-one Ovonel 17"" 32GB RAM Black",All-in-one,Ovonel,"17""",32GB RAM,Black,16*1*1,16,BQ18B,Amy,Receive,Put away
NoScA5ruWh,Notebook Scrap A5 ruled White,Notebook,Scrap,A5,ruled,White,48*10*5,2400,CL06B,John,Receive,Put away
TVEs42SFSi,"TV Esnesih 42"" SFHD Silver",TV,Esnesih,"42""",SFHD,Silver,8*1*1,8,BJ06G,Emily,Receive,Put away
LaPH1416Si,"Laptop PH 14"" 16GB RAM Silver",Laptop,PH,"14""",16GB RAM,Silver,16*1*1,16,DV22D,Mike,Receive,Put away
TVEs75SFWh,"TV Esnesih 75"" SFHD White",TV,Esnesih,"75""",SFHD,White,8*1*1,8,AS40A,Mike,Receive,Put away
CuTE90SlWh,Cupboard TEWOL 900 Sliding White,Cupboard,TEWOL,900,Sliding,White,8*1*1,8,DG79E,Alex,Receive,Put away
LaPH14i7Wh,"Laptop PH 14"" i7 White",Laptop,PH,"14""",i7,White,16*1*1,16,DL73A,Emily,Receive,Put away
AlSu1516Si,"All-in-one Susa 15"" 16GB RAM Silver",All-in-one,Susa,"15""",16GB RAM,Silver,16*1*1,16,AG67C,David,Receive,Put away
CaWE90SlGr,Cabinet WENO 900 Sliding Grey,Cabinet,WENO,900,Sliding,Grey,8*1*1,8,DX29G,Emily,Receive,Put away
LaRe17i5Gr,"Laptop Rezar 17"" i5 Grey",Laptop,Rezar,"17""",i5,Grey,16*1*1,16,CK04H,John,Receive,Put away
LaPH1732Wh,"Laptop PH 17"" 32GB RAM White",Laptop,PH,"17""",32GB RAM,White,16*1*1,16,BN45E,Laura,Receive,Put away
CuQE18FiBe,Cupboard QEKI 1800 Filing Beige,Cupboard,QEKI,1800,Filing,Beige,8*1*1,8,DG07G,David,Receive,Put away
DrRG12SlBe,Drawer RGAP 1200 Sliding Beige,Drawer,RGAP,1200,Sliding,Beige,8*1*1,8,CS61B,Chris,Receive,Put away
PrNoA3InGr,Printer Nospe A3 Inkjet Grey,Printer,Nospe,A3,Inkjet,Grey,16*1*1,16,AO77D,Chris,Receive,Put away
CuRG18SlBl,Cupboard RGAP 1800 Sliding Black,Cupboard,RGAP,1800,Sliding,Black,8*1*1,8,BH84C,Chris,Receive,Put away
CuRG12SlGr,Cupboard RGAP 1200 Sliding Grey,Cupboard,RGAP,1200,Sliding,Grey,8*1*1,8,AX39F,Alex,Receive,Put away
DrQE18SlGr,Drawer QEKI 1800 Sliding Grey,Drawer,QEKI,1800,Sliding,Grey,8*1*1,8,DL30G,Alex,Receive,Put away
PeRe50WaBl,Pencil Reldeats 50 Watercolour Black,Pencil,Reldeats,50,Watercolour,Black,48*10*5,2400,AT15A,Emily,Receive,Put away
SPNa24SoGr,SPen Nalin 24 Soluble Grey,SPen,Nalin,24,Soluble,Grey,48*10*5,2400,BW47D,Mike,Receive,Put away
PrNoA3InWh,Printer Nospe A3 Inkjet White,Printer,Nospe,A3,Inkjet,White,16*1*1,16,BQ32H,Amy,Receive,Put away
