Product,Description,Category,Brand,Size,Function,Colour,Pallet,Quantity,Location,Staff,From,Task
PeNa50SoWh,Pencil Nalin 50 Soluble White,Pencil,Nalin,50,Soluble,White,48*10*5,2400,AN50A,Alex,Receive,Put away
AlPH17i5Si,"All-in-one PH 17"" i5 Silver",All-in-one,PH,"17""",i5,Silver,16*1*1,16,BS50C,David,Receive,Put away
LaRe1532Bl,"Laptop Rezar 15"" 32GB RAM Black",Laptop,Rezar,"15""",32GB RAM,Black,16*1*1,16,CU44E,Sarah,Receive,Put away
KeSu35WiWh,Keyboard Susa 350 Wireled White,Keyboard,Susa,350,Wireled,White,16*10*1,160,BW79G,Chris,Receive,Put away
PrPHA3AlGr,Printer PH A3 All-in-one Grey,Printer,PH,A3,All-in-one,Grey,16*1*1,16,AU75E,John,Receive,Put away
AlSu15i5Bl,"All-in-one Susa 15"" i5 Black",All-in-one,Susa,"15""",i5,Black,16*1*1,16,AP24E,Laura,Receive,Put away
PrNoA4InGr,Printer Nospe A4 Inkjet Grey,Printer,Nospe,A4,Inkjet,Grey,16*1*1,16,BF07G,Laura,Receive,Put away
TVGL75FHGr,"TV GL 75"" FHD Grey",TV,GL,"75""",FHD,Grey,8*1*1,8,BO93D,Alex,Receive,Put away
GaOGSErBl,Gaming Chair OGAP S Ergonomic Black,Gaming Chair,OGAP,S,Ergonomic,Black,16*1*1,16,DF55H,Chris,Receive,Put away
NoScA5liBl,Notebook Scrap A5 line Black,Notebook,Scrap,A5,line,Black,48*10*5,2400,DS33C,Emily,Receive,Put away
DrTE90FiBl,Drawer TEWOL 900 Filing Black,Drawer,TEWOL,900,Filing,Black,8*1*1,8,CX16A,Amy,Receive,Put away
LaYn148GWh,"Laptop Ynos 14"" 8GB RAM White",Laptop,Ynos,"14""",8GB RAM,White,16*1*1,16,DH71G,Sarah,Receive,Put away
PeNa24SoGr,Pencil Nalin 24 Soluble Grey,Pencil,Nalin,24,Soluble,Grey,48*10*5,2400,DR79G,Alex,Receive,Put away
MoPH45ErBl,Mouse PH 450 Ergonomic Black,Mouse,PH,450,Ergonomic,Black,16*10*1,160,AL59E,Alex,Receive,Put away
TVYn424KBl,"TV Ynos 42"" 4K Black",TV,Ynos,"42""",4K,Black,8*1*1,8,CY57E,Laura,Receive,Put away
LaPH14i5Gr,"Laptop PH 14"" i5 Grey",Laptop,PH,"14""",i5,Grey,16*1*1,16,DN96C,David,Receive,Put away
DrTE90LoGr,Drawer TEWOL 900 Locker Grey,Drawer,TEWOL,900,Locker,Grey,8*1*1,8,DH78F,Laura,Receive,Put away
CaWE12FiGr,Cabinet WENO 1200 Filing Grey,Cabinet,WENO,1200,Filing,Grey,8*1*1,8,BV94A,Alex,Receive,Put away
TVGL75S4Si,"TV GL 75"" S4K Silver",TV,GL,"75""",S4K,Silver,8*1*1,8,AH11H,Mike,Receive,Put away
AlRe1416Si,"All-in-one Rezar 14"" 16GB RAM Silver",All-in-one,Rezar,"14""",16GB RAM,Silver,16*1*1,16,CV91A,Sarah,Receive,Put away
TaAE10AdGr,Table AEKI 1000 Adjustable Grey,Table,AEKI,1000,Adjustable,Grey,8*1*1,8,DT27D,Emily,Receive,Put away
LaOv14i5Wh,"Laptop Ovonel 14"" i5 White",Laptop,Ovonel,"14""",i5,White,16*1*1,16,AO55B,Chris,Receive,Put away
GaOGLHeGr,Gaming Chair OGAP L Head pillow Grey,Gaming Chair,OGAP,L,Head pillow,Grey,16*1*1,16,AX20D,Mike,Receive,Put away
NoScA4liWh,Notebook Scrap A4 line White,Notebook,Scrap,A4,line,White,48*10*5,2400,BN34F,Chris,Receive,Put away
NoScA4ruBl,Notebook Scrap A4 ruled Black,Notebook,Scrap,A4,ruled,Black,48*10*5,2400,BY13C,Alex,Receive,Put away
LaPH148GSi,"Laptop PH 14"" 8GB RAM Silver",Laptop,PH,"14""",8GB RAM,Silver,16*1*1,16,BO76B,Amy,Receive,Put away
DrRG90LoBe,Drawer RGAP 900 Locker Beige,Drawer,RGAP,900,Locker,Beige,8*1*1,8,BF08C,John,Receive,Put away
DrRG12LoBl,Drawer RGAP 1200 Locker Black,Drawer,RGAP,1200,Locker,Black,8*1*1,8,CN80G,Chris,Receive,Put away
PeAl24SoBl,Pencil Aloyarc 24 Soluble Black,Pencil,Aloyarc,24,Soluble,Black,48*10*5,2400,AY55F,Laura,Receive,Put away
CaRG18FiWh,Cabinet RGAP 1800 Filing White,Cabinet,RGAP,1800,Filing,White,8*1*1,8,AS88B,Mike,Receive,Put away
DrWE90FiBl,Drawer WENO 900 Filing Black,Drawer,WENO,900,Filing,Black,8*1*1,8,DZ85H,Chris,Receive,Put away
LaOv1732Bl,"Laptop Ovonel 17"" 32GB RAM Black",Laptop,Ovonel,"17""",32GB RAM,Black,16*1*1,16,CS69F,Mike,Receive,Put away
AlOv1432Gr,"All-in-one Ovonel 14"" 32GB RAM Grey",All-in-one,Ovonel,"14""",32GB RAM,Grey,16*1*1,16,AR82D,Sarah,Receive,Put away
NoGrA3liWh,Notebook Graph A3 line White,Notebook,Graph,A3,line,White,48*10*5,2400,CN85D,David,Receive,Put away
KeRe27WiWh,Keyboard Rerar 270 Wireled White,Keyboard,Rerar,270,Wireled,White,16*10*1,160,DK19D,Sarah,Receive,Put away
PrNoA4LaBl,Printer Nospe A4 Laser Black,Printer,Nospe,A4,Laser,Black,16*1*1,16,DQ13C,Emily,Receive,Put away
TaCI10FrBl,Table CITSATNAF 1000 Frame Black,Table,CITSATNAF,1000,Frame,Black,8*1*1,8,CP25H,Jane,Receive,Put away
CaWE90LoWh,Cabinet WENO 900 Locker White,Cabinet,WENO,900,Locker,White,8*1*1,8,BN46C,Emily,Receive,Put away
CaWE12DoBe,Cabinet WENO 1200 Door Beige,Cabinet,WENO,1200,Door,Beige,8*1*1,8,BR05A,Chris,Receive,Put away
AlYn15i5Si,"All-in-one Ynos 15"" i5 Silver",All-in-one,Ynos,"15""",i5,Silver,16*1*1,16,AK27G,Amy,Receive,Put away
CaRG12FiWh,Cabinet RGAP 1200 Filing White,Cabinet,RGAP,1200,Filing,White,8*1*1,8,BZ73H,Chris,Receive,Put away
AlSu1732Gr,"All-in-one Susa 17"" 32GB RAM Grey",All-in-one,Susa,"17""",32GB RAM,Grey,16*1*1,16,BS74G,David,Receive,Put away
TVGL424KSi,"TV GL 42"" 4K Silver",TV,GL,"42""",4K,Silver,8*1*1,8,DM23F,Laura,Receive,Put away
MoRe45WiPi,Mouse Rerar 450 Wireled Pink,Mouse,Rerar,450,Wireled,Pink,16*10*1,160,CL29D,Laura,Receive,Put away
MoRe45WiPi,Mouse Rerar 450 Wireled Pink,Mouse,Rerar,450,Wireled,Pink,16*10*1,160,BJ47C,Chris,Receive,Put away
SPGi12WaPi,SPen Gib 12 Watercolour Pink,SPen,Gib,12,Watercolour,Pink,48*10*5,2400,BG12C,Laura,Receive,Put away
OfAELLeGr,Office Chair AEKI L Leather Grey,Office Chair,AEKI,L,Leather,Grey,16*1*1,16,DN89A,Amy,Receive,Put away
LaRe17i7Si,"Laptop Rezar 17"" i7 Silver",Laptop,Rezar,"17""",i7,Silver,16*1*1,16,CM68E,David,Receive,Put away
PrSoA3AlMi,Printer Sonac A3 All-in-one Mix,Printer,Sonac,A3,All-in-one,Mix,16*1*1,16,AW12F,David,Receive,Put away
MoPH27ErPi,Mouse PH 270 Ergonomic Pink,Mouse,PH,270,Ergonomic,Pink,16*10*1,160,CI94E,Laura,Receive,Put away
MoRe27WiWh,Mouse Rerar 270 Wireled White,Mouse,Rerar,270,Wireled,White,16*10*1,160,DM10F,John,Receive,Put away
AlOv1516Gr,"All-in-one Ovonel 15"" 16GB RAM Grey",All-in-one,Ovonel,"15""",16GB RAM,Grey,16*1*1,16,CP61E,Laura,Receive,Put away
CaWE12DoGr,Cabinet WENO 1200 Door Grey,Cabinet,WENO,1200,Door,Grey,8*1*1,8,AO79G,Amy,Receive,Put away
MoRe45ErWh,Mouse Rerar 450 Ergonomic White,Mouse,Rerar,450,Ergonomic,White,16*10*1,160,AY71G,Laura,Receive,Put away
TVYn42S4Bl,"TV Ynos 42"" S4K Black",TV,Ynos,"42""",S4K,Black,8*1*1,8,AU26E,Sarah,Receive,Put away
OfOGLAdPi,Office Chair OGAP L Adjustable Pink,Office Chair,OGAP,L,Adjustable,Pink,16*1*1,16,AX36E,David,Receive,Put away
MoHc35MeBl,Mouse Hcetigol 350 Mechanical Black,Mouse,Hcetigol,350,Mechanical,Black,16*10*1,160,CV09H,Amy,Receive,Put away
LaRe178GGr,"Laptop Rezar 17"" 8GB RAM Grey",Laptop,Rezar,"17""",8GB RAM,Grey,16*1*1,16,AT20H,David,Receive,Put away
TaTR10AdBl,Table TRAMA 1000 Adjustable Black,Table,TRAMA,1000,Adjustable,Black,8*1*1,8,DK24A,Amy,Receive,Put away
PrReA2MoBl,Printer Rehtorb A2 Mono Black,Printer,Rehtorb,A2,Mono,Black,16*1*1,16,BS58B,Emily,Receive,Put away
AlOv1516Gr,"All-in-one Ovonel 15"" 16GB RAM Grey",All-in-one,Ovonel,"15""",16GB RAM,Grey,16*1*1,16,AG37F,Alex,Receive,Put away
CuRG12FiBe,Cupboard RGAP 1200 Filing Beige,Cupboard,RGAP,1200,Filing,Beige,8*1*1,8,CU54F,Jane,Receive,Put away
OfOGSHeGr,Office Chair OGAP S Head pillow Grey,Office Chair,OGAP,S,Head pillow,Grey,16*1*1,16,DV53G,Sarah,Receive,Put away
OfOGMLeGr,Office Chair OGAP M Leather Grey,Office Chair,OGAP,M,Leather,Grey,16*1*1,16,BT25D,Alex,Receive,Put away
NoExA4liGr,Notebook Excercise A4 line Grey,Notebook,Excercise,A4,line,Grey,48*10*5,2400,DO09G,Sarah,Receive,Put away
MoPH27ErPi,Mouse PH 270 Ergonomic Pink,Mouse,PH,270,Ergonomic,Pink,16*10*1,160,DM28F,Emily,Receive,Put away
DrTE12SlWh,Drawer TEWOL 1200 Sliding White,Drawer,TEWOL,1200,Sliding,White,8*1*1,8,CO96C,Emily,Receive,Put away
TVGn42FHGr,"TV Gnusmag 42"" FHD Grey",TV,Gnusmag,"42""",FHD,Grey,8*1*1,8,AI34C,Laura,Receive,Put away
MoHc27ErBl,Mouse Hcetigol 270 Ergonomic Black,Mouse,Hcetigol,270,Ergonomic,Black,16*10*1,160,AJ39B,Amy,Receive,Put away
CaQE12LoGr,Cabinet QEKI 1200 Locker Grey,Cabinet,QEKI,1200,Locker,Grey,8*1*1,8,BR46H,Emily,Receive,Put away
AlOv1716Gr,"All-in-one Ovonel 17"" 16GB RAM Grey",All-in-one,Ovonel,"17""",16GB RAM,Grey,16*1*1,16,DN80E,Sarah,Receive,Put away
PrPHA3MoBl,Printer PH A3 Mono Black,Printer,PH,A3,Mono,Black,16*1*1,16,AO54F,Emily,Receive,Put away
TVYn75FHSi,"TV Ynos 75"" FHD Silver",TV,Ynos,"75""",FHD,Silver,8*1*1,8,CZ18C,Alex,Receive,Put away
CaRG90SlBl,Cabinet RGAP 900 Sliding Black,Cabinet,RGAP,900,Sliding,Black,8*1*1,8,AM89A,Alex,Receive,Put away
TaCI18FrBl,Table CITSATNAF 1800 Frame Black,Table,CITSATNAF,1800,Frame,Black,8*1*1,8,CP61F,David,Receive,Put away
TVGn754KSi,"TV Gnusmag 75"" 4K Silver",TV,Gnusmag,"75""",4K,Silver,8*1*1,8,AZ88E,Laura,Receive,Put away
CaWE18DoGr,Cabinet WENO 1800 Door Grey,Cabinet,WENO,1800,Door,Grey,8*1*1,8,CL15G,David,Receive,Put away
TVGn504KWh,"TV Gnusmag 50"" 4K White",TV,Gnusmag,"50""",4K,White,8*1*1,8,CV69H,Alex,Receive,Put away
AlYn15i5Gr,"All-in-one Ynos 15"" i5 Grey",All-in-one,Ynos,"15""",i5,Grey,16*1*1,16,BJ46G,John,Receive,Put away
AlPH15i7Bl,"All-in-one PH 15"" i7 Black",All-in-one,PH,"15""",i7,Black,16*1*1,16,AI39C,Laura,Receive,Put away
KeRe45ErPi,Keyboard Rerar 450 Ergonomic Pink,Keyboard,Rerar,450,Ergonomic,Pink,16*10*1,160,AL18A,Sarah,Receive,Put away
CaTE18SlBl,Cabinet TEWOL 1800 Sliding Black,Cabinet,TEWOL,1800,Sliding,Black,8*1*1,8,AS75C,Laura,Receive,Put away
CuWE12LoBe,Cupboard WENO 1200 Locker Beige,Cupboard,WENO,1200,Locker,Beige,8*1*1,8,CP82H,John,Receive,Put away
LaRe148GWh,"Laptop Rezar 14"" 8GB RAM White",Laptop,Rezar,"14""",8GB RAM,White,16*1*1,16,DI41A,David,Receive,Put away
SPAl12SoBl,SPen Aloyarc 12 Soluble Black,SPen,Aloyarc,12,Soluble,Black,48*10*5,2400,BQ94G,John,Receive,Put away
GaXESErWh,Gaming Chair XENO S Ergonomic White,Gaming Chair,XENO,S,Ergonomic,White,16*1*1,16,DV77H,Alex,Receive,Put away
MoSu35ErPi,Mouse Susa 350 Ergonomic Pink,Mouse,Susa,350,Ergonomic,Pink,16*10*1,160,BM55E,Mike,Receive,Put away
MoHc45WiWh,Mouse Hcetigol 450 Wireled White,Mouse,Hcetigol,450,Wireled,White,16*10*1,160,AY07F,Laura,Receive,Put away
CaQE90SlBe,Cabinet QEKI 900 Sliding Beige,Cabinet,QEKI,900,Sliding,Beige,8*1*1,8,BJ73F,John,Receive,Put away
TVYn32S4Bl,"TV Ynos 32"" S4K Black",TV,Ynos,"32""",S4K,Black,8*1*1,8,BZ75H,Mike,Receive,Put away
AlRe1416Gr,"All-in-one Rezar 14"" 16GB RAM Grey",All-in-one,Rezar,"14""",16GB RAM,Grey,16*1*1,16,CN06C,Alex,Receive,Put away
NoExA5ruBl,Notebook Excercise A5 ruled Black,Notebook,Excercise,A5,ruled,Black,48*10*5,2400,BM91A,Laura,Receive,Put away
TVGn65S4Bl,"TV Gnusmag 65"" S4K Black",TV,Gnusmag,"65""",S4K,Black,8*1*1,8,AL05B,John,Receive,Put away
OfOGLAdGr,Office Chair OGAP L Adjustable Grey,Office Chair,OGAP,L,Adjustable,Grey,16*1*1,16,BZ70A,Chris,Receive,Put away
CaQE12FiBl,Cabinet QEKI 1200 Filing Black,Cabinet,QEKI,1200,Filing,Black,8*1*1,8,DP23A,John,Receive,Put away
LaSu17i5Si,"Laptop Susa 17"" i5 Silver",Laptop,Susa,"17""",i5,Silver,16*1*1,16,DJ14H,Emily,Receive,Put away
PrSoA2WiMi,Printer Sonac A2 Wifi Mix,Printer,Sonac,A2,Wifi,Mix,16*1*1,16,CW08B,Laura,Receive,Put away
MoHc27ErWh,Mouse Hcetigol 270 Ergonomic White,Mouse,Hcetigol,270,Ergonomic,White,16*10*1,160,CV01E,Sarah,Receive,Put away
AlRe17i7Gr,"All-in-one Rezar 17"" i7 Grey",All-in-one,Rezar,"17""",i7,Grey,16*1*1,16,AO16D,Alex,Receive,Put away
DrTE90LoBl,Drawer TEWOL 900 Locker Black,Drawer,TEWOL,900,Locker,Black,8*1*1,8,AN87E,Alex,Receive,Put away
CuTE90LoBe,Cupboard TEWOL 900 Locker Beige,Cupboard,TEWOL,900,Locker,Beige,8*1*1,8,AM34F,Chris,Receive,Put away
LaOv17i5Wh,"Laptop Ovonel 17"" i5 White",Laptop,Ovonel,"17""",i5,White,16*1*1,16,AP49C,John,Receive,Put away
LaSu1732Gr,"Laptop Susa 17"" 32GB RAM Grey",Laptop,Susa,"17""",32GB RAM,Grey,16*1*1,16,AS71F,Jane,Receive,Put away
LaOv148GGr,"Laptop Ovonel 14"" 8GB RAM Grey",Laptop,Ovonel,"14""",8GB RAM,Grey,16*1*1,16,AO30D,Amy,Receive,Put away
LaOv17i5Gr,"Laptop Ovonel 17"" i5 Grey",Laptop,Ovonel,"17""",i5,Grey,16*1*1,16,AV16H,Chris,Receive,Put away
MoSu45ErNa,Mouse Susa 450 Ergonomic Navi,Mouse,Susa,450,Ergonomic,Navi,16*10*1,160,BV08C,Amy,Receive,Put away
SPGi24HePi,SPen Gib 24 Hexagonal Pink,SPen,Gib,24,Hexagonal,Pink,48*10*5,2400,AN71E,Sarah,Receive,Put away
TaTR15WoWh,Table TRAMK 1500 Workstation White,Table,TRAMK,1500,Workstation,White,8*1*1,8,AR16E,Emily,Receive,Put away
SPGi24HePi,SPen Gib 24 Hexagonal Pink,SPen,Gib,24,Hexagonal,Pink,48*10*5,2400,AH80F,Emily,Receive,Put away
MoRe27ErBl,Mouse Rerar 270 Ergonomic Black,Mouse,Rerar,270,Ergonomic,Black,16*10*1,160,BU61A,Sarah,Receive,Put away
AlPH15i5Si,"All-in-one PH 15"" i5 Silver",All-in-one,PH,"15""",i5,Silver,16*1*1,16,CI63D,John,Receive,Put away
MoHc35ErNa,Mouse Hcetigol 350 Ergonomic Navi,Mouse,Hcetigol,350,Ergonomic,Navi,16*10*1,160,AX13E,Emily,Receive,Put away
CaRG18FiBl,Cabinet RGAP 1800 Filing Black,Cabinet,RGAP,1800,Filing,Black,8*1*1,8,BU24B,David,Receive,Put away
KeHc35BlPi,Keyboard Hcetigol 350 Bluetooth Pink,Keyboard,Hcetigol,350,Bluetooth,Pink,16*10*1,160,BZ23B,John,Receive,Put away
AlSu158GSi,"All-in-one Susa 15"" 8GB RAM Silver",All-in-one,Susa,"15""",8GB RAM,Silver,16*1*1,16,DL56C,Sarah,Receive,Put away
LaRe15i5Bl,"Laptop Rezar 15"" i5 Black",Laptop,Rezar,"15""",i5,Black,16*1*1,16,DS42G,Amy,Receive,Put away
GaXESAdBl,Gaming Chair XENO S Adjustable Black,Gaming Chair,XENO,S,Adjustable,Black,16*1*1,16,CK65A,Laura,Receive,Put away
MoRe45WiNa,Mouse Rerar 450 Wireled Navi,Mouse,Rerar,450,Wireled,Navi,16*10*1,160,DT19A,John,Receive,Put away
PrPHA3WiGr,Printer PH A3 Wifi Grey,Printer,PH,A3,Wifi,Grey,16*1*1,16,BR20G,Sarah,Receive,Put away
GaAESErGr,Gaming Chair AEKI S Ergonomic Grey,Gaming Chair,AEKI,S,Ergonomic,Grey,16*1*1,16,CN60D,Jane,Receive,Put away
NoMuA5liBl,Notebook Music A5 line Black,Notebook,Music,A5,line,Black,48*10*5,2400,BG55H,John,Receive,Put away
AlYn15i5Gr,"All-in-one Ynos 15"" i5 Grey",All-in-one,Ynos,"15""",i5,Grey,16*1*1,16,AX63D,Chris,Receive,Put away
NoExA3liSi,Notebook Excercise A3 line Silver,Notebook,Excercise,A3,line,Silver,48*10*5,2400,CZ25B,Alex,Receive,Put away
LaYn15i7Wh,"Laptop Ynos 15"" i7 White",Laptop,Ynos,"15""",i7,White,16*1*1,16,AU80G,John,Receive,Put away
LaOv158GSi,"Laptop Ovonel 15"" 8GB RAM Silver",Laptop,Ovonel,"15""",8GB RAM,Silver,16*1*1,16,DJ49A,Emily,Receive,Put away
CuQE12SlGr,Cupboard QEKI 1200 Sliding Grey,Cupboard,QEKI,1200,Sliding,Grey,8*1*1,8,DM33D,Mike,Receive,Put away
MoHc45BlNa,Mouse Hcetigol 450 Bluetooth Navi,Mouse,Hcetigol,450,Bluetooth,Navi,16*10*1,160,DV32F,Mike,Receive,Put away
GaOGMLeWh,Gaming Chair OGAP M Leather White,Gaming Chair,OGAP,M,Leather,White,16*1*1,16,DP03D,Amy,Receive,Put away
KeHc35WiBl,Keyboard Hcetigol 350 Wireled Black,Keyboard,Hcetigol,350,Wireled,Black,16*10*1,160,DJ91F,Emily,Receive,Put away
PrSoA4LaWh,Printer Sonac A4 Laser White,Printer,Sonac,A4,Laser,White,16*1*1,16,CU16E,Mike,Receive,Put away
TaCI18WoGr,Table CITSATNAF 1800 Workstation Grey,Table,CITSATNAF,1800,Workstation,Grey,8*1*1,8,AI87A,Laura,Receive,Put away
TVGn65FHBl,"TV Gnusmag 65"" FHD Black",TV,Gnusmag,"65""",FHD,Black,8*1*1,8,DI04D,Chris,Receive,Put away
PrReA4AlGr,Printer Rehtorb A4 All-in-one Grey,Printer,Rehtorb,A4,All-in-one,Grey,16*1*1,16,CG93F,Sarah,Receive,Put away
TVYn75S4Gr,"TV Ynos 75"" S4K Grey",TV,Ynos,"75""",S4K,Grey,8*1*1,8,DR49G,Alex,Receive,Put away
NoScA5liBl,Notebook Scrap A5 line Black,Notebook,Scrap,A5,line,Black,48*10*5,2400,AY96H,Laura,Receive,Put away
KeSu45ErNa,Keyboard Susa 450 Ergonomic Navi,Keyboard,Susa,450,Ergonomic,Navi,16*10*1,160,AL26D,Mike,Receive,Put away
SPAl50WaGr,SPen Aloyarc 50 Watercolour Grey,SPen,Aloyarc,50,Watercolour,Grey,48*10*5,2400,CM47B,John,Receive,Put away
GaOGSAdGr,Gaming Chair OGAP S Adjustable Grey,Gaming Chair,OGAP,S,Adjustable,Grey,16*1*1,16,CM71A,Laura,Receive,Put away
TVGL32S4Wh,"TV GL 32"" S4K White",TV,GL,"32""",S4K,White,8*1*1,8,DJ47C,Alex,Receive,Put away
KeHc35ErBl,Keyboard Hcetigol 350 Ergonomic Black,Keyboard,Hcetigol,350,Ergonomic,Black,16*10*1,160,CH89D,John,Receive,Put away
CaRG12FiWh,Cabinet RGAP 1200 Filing White,Cabinet,RGAP,1200,Filing,White,8*1*1,8,CH22H,John,Receive,Put away
LaRe14i5Wh,"Laptop Rezar 14"" i5 White",Laptop,Rezar,"14""",i5,White,16*1*1,16,CS96E,Jane,Receive,Put away
PrSoA3InGr,Printer Sonac A3 Inkjet Grey,Printer,Sonac,A3,Inkjet,Grey,16*1*1,16,AZ33F,Jane,Receive,Put away
TVEs75SFGr,"TV Esnesih 75"" SFHD Grey",TV,Esnesih,"75""",SFHD,Grey,8*1*1,8,BG37C,Amy,Receive,Put away
TaTR18WoSi,Table TRAMK 1800 Workstation Silver,Table,TRAMK,1800,Workstation,Silver,8*1*1,8,BT28G,Laura,Receive,Put away
AlSu15i7Wh,"All-in-one Susa 15"" i7 White",All-in-one,Susa,"15""",i7,White,16*1*1,16,DT15H,David,Receive,Put away
GaAESAdWh,Gaming Chair AEKI S Adjustable White,Gaming Chair,AEKI,S,Adjustable,White,16*1*1,16,DX47G,Alex,Receive,Put away
TVEs50SFGr,"TV Esnesih 50"" SFHD Grey",TV,Esnesih,"50""",SFHD,Grey,8*1*1,8,BS32G,Sarah,Receive,Put away
AlOv15i5Gr,"All-in-one Ovonel 15"" i5 Grey",All-in-one,Ovonel,"15""",i5,Grey,16*1*1,16,CX52H,Mike,Receive,Put away
OfSESAdPi,Office Chair SEWOL S Adjustable Pink,Office Chair,SEWOL,S,Adjustable,Pink,16*1*1,16,CO03H,Sarah,Receive,Put away
CaWE90SlBe,Cabinet WENO 900 Sliding Beige,Cabinet,WENO,900,Sliding,Beige,8*1*1,8,CK58H,Laura,Receive,Put away
CuWE90SlBe,Cupboard WENO 900 Sliding Beige,Cupboard,WENO,900,Sliding,Beige,8*1*1,8,DV63C,Alex,Receive,Put away
TaAE10AdGr,Table AEKI 1000 Adjustable Grey,Table,AEKI,1000,Adjustable,Grey,8*1*1,8,BK63F,Laura,Receive,Put away
AlPH14i5Bl,"All-in-one PH 14"" i5 Black",All-in-one,PH,"14""",i5,Black,16*1*1,16,BQ06B,Jane,Receive,Put away
AlRe17i7Si,"All-in-one Rezar 17"" i7 Silver",All-in-one,Rezar,"17""",i7,Silver,16*1*1,16,AH31E,Jane,Receive,Put away
AlPH17i7Si,"All-in-one PH 17"" i7 Silver",All-in-one,PH,"17""",i7,Silver,16*1*1,16,BF58F,Laura,Receive,Put away
PrNoA3MoMi,Printer Nospe A3 Mono Mix,Printer,Nospe,A3,Mono,Mix,16*1*1,16,AQ77A,Sarah,Receive,Put away
TaCI18AuBl,Table CITSATNAF 1800 Auto Adjustable Black,Table,CITSATNAF,1800,Auto Adjustable,Black,8*1*1,8,AI68E,David,Receive,Put away
SPAl50WaBl,SPen Aloyarc 50 Watercolour Black,SPen,Aloyarc,50,Watercolour,Black,48*10*5,2400,AW94C,Mike,Receive,Put away
PrPHA4InGr,Printer PH A4 Inkjet Grey,Printer,PH,A4,Inkjet,Grey,16*1*1,16,AX16C,Chris,Receive,Put away
CuQE90LoBl,Cupboard QEKI 900 Locker Black,Cupboard,QEKI,900,Locker,Black,8*1*1,8,AM41G,John,Receive,Put away
CaRG90LoBe,Cabinet RGAP 900 Locker Beige,Cabinet,RGAP,900,Locker,Beige,8*1*1,8,BF41H,Mike,Receive,Put away
MoSu45ErBl,Mouse Susa 450 Ergonomic Black,Mouse,Susa,450,Ergonomic,Black,16*10*1,160,CL61E,Alex,Receive,Put away
GaSEMLePi,Gaming Chair SEWOL M Leather Pink,Gaming Chair,SEWOL,M,Leather,Pink,16*1*1,16,CN64A,Amy,Receive,Put away
OfAEMAdWh,Office Chair AEKI M Adjustable White,Office Chair,AEKI,M,Adjustable,White,16*1*1,16,DM82C,Sarah,Receive,Put away
CuWE90FiGr,Cupboard WENO 900 Filing Grey,Cupboard,WENO,900,Filing,Grey,8*1*1,8,BT58D,Amy,Receive,Put away
KeSu35BlNa,Keyboard Susa 350 Bluetooth Navi,Keyboard,Susa,350,Bluetooth,Navi,16*10*1,160,DR88G,Alex,Receive,Put away
KeSu45ErWh,Keyboard Susa 450 Ergonomic White,Keyboard,Susa,450,Ergonomic,White,16*10*1,160,BJ44H,Mike,Receive,Put away
TVEs42SFSi,"TV Esnesih 42"" SFHD Silver",TV,Esnesih,"42""",SFHD,Silver,8*1*1,8,CI71H,Chris,Receive,Put away
MoPH35WiNa,Mouse PH 350 Wireled Navi,Mouse,PH,350,Wireled,Navi,16*10*1,160,BF59D,Emily,Receive,Put away
CuTE12DoGr,Cupboard TEWOL 1200 Door Grey,Cupboard,TEWOL,1200,Door,Grey,8*1*1,8,AI22E,Sarah,Receive,Put away
MoSu45WiWh,Mouse Susa 450 Wireled White,Mouse,Susa,450,Wireled,White,16*10*1,160,BO18A,Jane,Receive,Put away
LaRe1732Gr,"Laptop Rezar 17"" 32GB RAM Grey",Laptop,Rezar,"17""",32GB RAM,Grey,16*1*1,16,DQ60E,Mike,Receive,Put away
TaTR15WoSi,Table TRAMA 1500 Workstation Silver,Table,TRAMA,1500,Workstation,Silver,8*1*1,8,DJ39B,Sarah,Receive,Put away
TVGL50SFGr,"TV GL 50"" SFHD Grey",TV,GL,"50""",SFHD,Grey,8*1*1,8,AG74F,Emily,Receive,Put away
PrNoA4MoGr,Printer Nospe A4 Mono Grey,Printer,Nospe,A4,Mono,Grey,16*1*1,16,BK97B,David,Receive,Put away
AlRe1732Si,"All-in-one Rezar 17"" 32GB RAM Silver",All-in-one,Rezar,"17""",32GB RAM,Silver,16*1*1,16,AO22F,Jane,Receive,Put away
SPRe24SoGr,SPen Reldeats 24 Soluble Grey,SPen,Reldeats,24,Soluble,Grey,48*10*5,2400,AI36E,Mike,Receive,Put away
MoRe45MeNa,Mouse Rerar 450 Mechanical Navi,Mouse,Rerar,450,Mechanical,Navi,16*10*1,160,BV42G,Alex,Receive,Put away
LaOv158GWh,"Laptop Ovonel 15"" 8GB RAM White",Laptop,Ovonel,"15""",8GB RAM,White,16*1*1,16,BU14G,Amy,Receive,Put away
GaOGLErPi,Gaming Chair OGAP L Ergonomic Pink,Gaming Chair,OGAP,L,Ergonomic,Pink,16*1*1,16,DQ15E,Mike,Receive,Put away
PeNa12HePi,Pencil Nalin 12 Hexagonal Pink,Pencil,Nalin,12,Hexagonal,Pink,48*10*5,2400,AX33H,John,Receive,Put away
PrReA4MoGr,Printer Rehtorb A4 Mono Grey,Printer,Rehtorb,A4,Mono,Grey,16*1*1,16,CT71H,David,Receive,Put away
CaQE12SlBe,Cabinet QEKI 1200 Sliding Beige,Cabinet,QEKI,1200,Sliding,Beige,8*1*1,8,DO97B,Chris,Receive,Put away
