Product,Description,Category,Brand,Size,Function,Colour,Pallet,Quantity,Location,Staff,To,Customer,Task
MoPH35BlWh,Mouse PH 350 Bluetooth White,Mouse,PH,350,Bluetooth,White,16*10*1,160,DY29C,David,Despatch,30042,Pick
OfSEMErBl,Office Chair SEWOL M Ergonomic Black,Office Chair,SEWOL,M,Ergonomic,Black,16*1*1,16,BT02H,Jane,Despatch,30016,Pick
PrPHA4InBl,Printer PH A4 Inkjet Black,Printer,PH,A4,Inkjet,Black,16*1*1,16,AK46E,Chris,Despatch,30029,Pick
KeRe35BlNa,Keyboard Rerar 350 Bluetooth Navi,Keyboard,Rerar,350,Bluetooth,Navi,16*10*1,105,CZ59G,Chris,Despatch,30029,Pick
PrSoA2LaGr,Printer Sonac A2 Laser Grey,Printer,Sonac,A2,Laser,Grey,16*1*1,9,CU66E,Emily,Despatch,30055,Pick
TaCI15AuSi,Table CITSATNAF 1500 Auto Adjustable Silver,Table,CITSATNAF,1500,Auto Adjustable,Silver,8*1*1,6,AL47A,Emily,Despatch,30061,Pick
TVGL654KGr,"TV GL 65"" 4K Grey",TV,GL,"65""",4K,Grey,8*1*1,8,CH59E,Chris,Despatch,30042,Pick
CaQE90SlWh,Cabinet QEKI 900 Sliding White,Cabinet,QEKI,900,Sliding,White,8*1*1,4,AY89F,John,Despatch,30090,Pick
CuTE90FiWh,Cupboard TEWOL 900 Filing White,Cupboard,TEWOL,900,Filing,White,8*1*1,8,AF90D,David,Despatch,30050,Pick
LaRe1716Bl,"Laptop Rezar 17"" 16GB RAM Black",Laptop,Rezar,"17""",16GB RAM,Black,16*1*1,13,AK87F,Emily,Despatch,30050,Pick
MoSu27ErPi,Mouse Susa 270 Ergonomic Pink,Mouse,Susa,270,Ergonomic,Pink,16*10*1,37,DZ47G,John,Despatch,30069,Pick
TVYn754KBl,"TV Ynos 75"" 4K Black",TV,Ynos,"75""",4K,Black,8*1*1,3,DV47A,Sarah,Despatch,30084,Pick
GaXELAdPi,Gaming Chair XENO L Adjustable Pink,Gaming Chair,XENO,L,Adjustable,Pink,16*1*1,10,CM54D,Sarah,Despatch,30031,Pick
CaQE12SlGr,Cabinet QEKI 1200 Sliding Grey,Cabinet,QEKI,1200,Sliding,Grey,8*1*1,8,AN34C,Amy,Despatch,30072,Pick
GaOGLAdBl,Gaming Chair OGAP L Adjustable Black,Gaming Chair,OGAP,L,Adjustable,Black,16*1*1,1,CT85C,Jane,Despatch,30089,Pick
TaTR10FrBl,Table TRAMA 1000 Frame Black,Table,TRAMA,1000,Frame,Black,8*1*1,5,DL24H,Jane,Despatch,30042,Pick
LaOv14i7Si,"Laptop Ovonel 14"" i7 Silver",Laptop,Ovonel,"14""",i7,Silver,16*1*1,16,DH74B,Sarah,Despatch,30076,Pick
AlPH1732Wh,"All-in-one PH 17"" 32GB RAM White",All-in-one,PH,"17""",32GB RAM,White,16*1*1,16,AY58F,Sarah,Despatch,30097,Pick
PeNa50SoWh,Pencil Nalin 50 Soluble White,Pencil,Nalin,50,Soluble,White,48*10*5,2400,CY22H,Mike,Despatch,30014,Pick
CaWE12SlBl,Cabinet WENO 1200 Sliding Black,Cabinet,WENO,1200,Sliding,Black,8*1*1,1,AG92A,Amy,Despatch,30074,Pick
TaCI10FrBl,Table CITSATNAF 1000 Frame Black,Table,CITSATNAF,1000,Frame,Black,8*1*1,8,CS57H,Amy,Despatch,30001,Pick
OfOGSAdPi,Office Chair OGAP S Adjustable Pink,Office Chair,OGAP,S,Adjustable,Pink,16*1*1,8,AL43F,David,Despatch,30009,Pick
AlYn15i5Si,"All-in-one Ynos 15"" i5 Silver",All-in-one,Ynos,"15""",i5,Silver,16*1*1,16,BI10F,Emily,Despatch,30024,Pick
OfXESErGr,Office Chair XENO S Ergonomic Grey,Office Chair,XENO,S,Ergonomic,Grey,16*1*1,1,DW84H,Chris,Despatch,30004,Pick
SPNa24HeGr,SPen Nalin 24 Hexagonal Grey,SPen,Nalin,24,Hexagonal,Grey,48*10*5,2400,BZ84G,Chris,Despatch,30048,Pick
PrPHA4InBl,Printer PH A4 Inkjet Black,Printer,PH,A4,Inkjet,Black,16*1*1,16,AS51D,Alex,Despatch,30025,Pick
MoRe27MeNa,Mouse Rerar 270 Mechanical Navi,Mouse,Rerar,270,Mechanical,Navi,16*10*1,160,BI52H,Alex,Despatch,30061,Pick
CuWE90LoWh,Cupboard WENO 900 Locker White,Cupboard,WENO,900,Locker,White,8*1*1,8,CR27F,Jane,Despatch,30094,Pick
CaTE18FiBe,Cabinet TEWOL 1800 Filing Beige,Cabinet,TEWOL,1800,Filing,Beige,8*1*1,4,DH07C,Amy,Despatch,30090,Pick
CaRG90FiBe,Cabinet RGAP 900 Filing Beige,Cabinet,RGAP,900,Filing,Beige,8*1*1,4,BU95G,Mike,Despatch,30070,Pick
DrQE12FiBe,Drawer QEKI 1200 Filing Beige,Drawer,QEKI,1200,Filing,Beige,8*1*1,6,BW64H,Mike,Despatch,30006,Pick
NoGrA5ruGr,Notebook Graph A5 ruled Grey,Notebook,Graph,A5,ruled,Grey,48*10*5,2400,DX62D,Jane,Despatch,30022,Pick
DrWE18LoWh,Drawer WENO 1800 Locker White,Drawer,WENO,1800,Locker,White,8*1*1,8,AN55C,Emily,Despatch,30092,Pick
PrNoA3MoMi,Printer Nospe A3 Mono Mix,Printer,Nospe,A3,Mono,Mix,16*1*1,16,BW03G,Jane,Despatch,30033,Pick
PeGi50WaGr,Pencil Gib 50 Watercolour Grey,Pencil,Gib,50,Watercolour,Grey,48*10*5,2400,CZ16F,Jane,Despatch,30076,Pick
LaYn15i5Bl,"Laptop Ynos 15"" i5 Black",Laptop,Ynos,"15""",i5,Black,16*1*1,16,CF52A,Mike,Despatch,30095,Pick
AlOv14i5Wh,"All-in-one Ovonel 14"" i5 White",All-in-one,Ovonel,"14""",i5,White,16*1*1,7,CG81F,David,Despatch,30017,Pick
DrTE90SlWh,Drawer TEWOL 900 Sliding White,Drawer,TEWOL,900,Sliding,White,8*1*1,8,AQ39H,John,Despatch,30021,Pick
MoPH45WiBl,Mouse PH 450 Wireled Black,Mouse,PH,450,Wireled,Black,16*10*1,46,DP41A,Emily,Despatch,30002,Pick
LaPH158GSi,"Laptop PH 15"" 8GB RAM Silver",Laptop,PH,"15""",8GB RAM,Silver,16*1*1,16,BY65G,Alex,Despatch,30065,Pick
GaOGMAdWh,Gaming Chair OGAP M Adjustable White,Gaming Chair,OGAP,M,Adjustable,White,16*1*1,12,DT08C,Jane,Despatch,30076,Pick
CaRG18LoBl,Cabinet RGAP 1800 Locker Black,Cabinet,RGAP,1800,Locker,Black,8*1*1,8,CK21A,Sarah,Despatch,30010,Pick
CaRG18DoWh,Cabinet RGAP 1800 Door White,Cabinet,RGAP,1800,Door,White,8*1*1,6,AM36G,Mike,Despatch,30052,Pick
LaOv178GWh,"Laptop Ovonel 17"" 8GB RAM White",Laptop,Ovonel,"17""",8GB RAM,White,16*1*1,16,DO05D,Jane,Despatch,30071,Pick
TaAE10WoGr,Table AEKI 1000 Workstation Grey,Table,AEKI,1000,Workstation,Grey,8*1*1,8,CJ01F,Alex,Despatch,30080,Pick
DrRG18LoBl,Drawer RGAP 1800 Locker Black,Drawer,RGAP,1800,Locker,Black,8*1*1,7,CR13A,Amy,Despatch,30029,Pick
CuRG12SlWh,Cupboard RGAP 1200 Sliding White,Cupboard,RGAP,1200,Sliding,White,8*1*1,6,CF80F,Alex,Despatch,30055,Pick
TVYn654KWh,"TV Ynos 65"" 4K White",TV,Ynos,"65""",4K,White,8*1*1,6,DM12A,Emily,Despatch,30093,Pick
GaSESErBl,Gaming Chair SEWOL S Ergonomic Black,Gaming Chair,SEWOL,S,Ergonomic,Black,16*1*1,16,AT60C,Sarah,Despatch,30015,Pick
LaOv1432Si,"Laptop Ovonel 14"" 32GB RAM Silver",Laptop,Ovonel,"14""",32GB RAM,Silver,16*1*1,16,AQ56E,Emily,Despatch,30091,Pick
PeRe50WaGr,Pencil Reldeats 50 Watercolour Grey,Pencil,Reldeats,50,Watercolour,Grey,48*10*5,1016,CH93F,Jane,Despatch,30026,Pick
TaAE15AuSi,Table AEKI 1500 Auto Adjustable Silver,Table,AEKI,1500,Auto Adjustable,Silver,8*1*1,4,AO43G,Chris,Despatch,30094,Pick
CuQE12SlGr,Cupboard QEKI 1200 Sliding Grey,Cupboard,QEKI,1200,Sliding,Grey,8*1*1,8,BS86E,Amy,Despatch,30054,Pick
KeSu35ErBl,Keyboard Susa 350 Ergonomic Black,Keyboard,Susa,350,Ergonomic,Black,16*10*1,88,CI58G,Chris,Despatch,30031,Pick
OfXESLeBl,Office Chair XENO S Leather Black,Office Chair,XENO,S,Leather,Black,16*1*1,7,AK49H,Chris,Despatch,30017,Pick
PrReA4MoWh,Printer Rehtorb A4 Mono White,Printer,Rehtorb,A4,Mono,White,16*1*1,3,BO78B,Amy,Despatch,30088,Pick
CaRG12LoGr,Cabinet RGAP 1200 Locker Grey,Cabinet,RGAP,1200,Locker,Grey,8*1*1,8,DV75A,Alex,Despatch,30023,Pick
LaYn148GGr,"Laptop Ynos 14"" 8GB RAM Grey",Laptop,Ynos,"14""",8GB RAM,Grey,16*1*1,2,CQ02F,Mike,Despatch,30063,Pick
TVYn32S4Bl,"TV Ynos 32"" S4K Black",TV,Ynos,"32""",S4K,Black,8*1*1,8,AY57A,Laura,Despatch,30048,Pick
TVGn424KSi,"TV Gnusmag 42"" 4K Silver",TV,Gnusmag,"42""",4K,Silver,8*1*1,8,BR92H,Chris,Despatch,30072,Pick
LaYn14i7Gr,"Laptop Ynos 14"" i7 Grey",Laptop,Ynos,"14""",i7,Grey,16*1*1,16,DJ84C,Emily,Despatch,30011,Pick
PrNoA3AlWh,Printer Nospe A3 All-in-one White,Printer,Nospe,A3,All-in-one,White,16*1*1,16,DY43B,David,Despatch,30055,Pick
TVYn654KSi,"TV Ynos 65"" 4K Silver",TV,Ynos,"65""",4K,Silver,8*1*1,8,BN63C,Jane,Despatch,30064,Pick
TVGn50FHSi,"TV Gnusmag 50"" FHD Silver",TV,Gnusmag,"50""",FHD,Silver,8*1*1,7,AT19D,David,Despatch,30063,Pick
KePH35BlBl,Keyboard PH 350 Bluetooth Black,Keyboard,PH,350,Bluetooth,Black,16*10*1,160,BO56F,David,Despatch,30074,Pick
LaOv15i7Bl,"Laptop Ovonel 15"" i7 Black",Laptop,Ovonel,"15""",i7,Black,16*1*1,16,CP41B,Emily,Despatch,30071,Pick
AlRe1732Si,"All-in-one Rezar 17"" 32GB RAM Silver",All-in-one,Rezar,"17""",32GB RAM,Silver,16*1*1,16,CQ28H,Chris,Despatch,30003,Pick
KeRe27ErPi,Keyboard Rerar 270 Ergonomic Pink,Keyboard,Rerar,270,Ergonomic,Pink,16*10*1,160,BG08F,Amy,Despatch,30026,Pick
AlYn15i5Bl,"All-in-one Ynos 15"" i5 Black",All-in-one,Ynos,"15""",i5,Black,16*1*1,16,CM06D,Sarah,Despatch,30001,Pick
AlOv1432Wh,"All-in-one Ovonel 14"" 32GB RAM White",All-in-one,Ovonel,"14""",32GB RAM,White,16*1*1,1,CX19H,Mike,Despatch,30021,Pick
CuRG90LoBl,Cupboard RGAP 900 Locker Black,Cupboard,RGAP,900,Locker,Black,8*1*1,8,BZ34A,David,Despatch,30076,Pick
NoMuA3liSi,Notebook Music A3 line Silver,Notebook,Music,A3,line,Silver,48*10*5,2400,CM34E,John,Despatch,30042,Pick
GaOGMErGr,Gaming Chair OGAP M Ergonomic Grey,Gaming Chair,OGAP,M,Ergonomic,Grey,16*1*1,16,BF80B,Mike,Despatch,30011,Pick
OfSESHePi,Office Chair SEWOL S Head pillow Pink,Office Chair,SEWOL,S,Head pillow,Pink,16*1*1,15,AM29H,Jane,Despatch,30046,Pick
SPGi24SoWh,SPen Gib 24 Soluble White,SPen,Gib,24,Soluble,White,48*10*5,2400,DK64B,Amy,Despatch,30035,Pick
SPAl50HeGr,SPen Aloyarc 50 Hexagonal Grey,SPen,Aloyarc,50,Hexagonal,Grey,48*10*5,2400,AM26F,Mike,Despatch,30069,Pick
NoMuA5doGr,Notebook Music A5 dot Grey,Notebook,Music,A5,dot,Grey,48*10*5,2400,AP49F,Jane,Despatch,30057,Pick
NoExA4ruGr,Notebook Excercise A4 ruled Grey,Notebook,Excercise,A4,ruled,Grey,48*10*5,80,BV40A,Amy,Despatch,30028,Pick
KeRe35BlBl,Keyboard Rerar 350 Bluetooth Black,Keyboard,Rerar,350,Bluetooth,Black,16*10*1,160,DH21D,Emily,Despatch,30059,Pick
DrTE12FiWh,Drawer TEWOL 1200 Filing White,Drawer,TEWOL,1200,Filing,White,8*1*1,8,AR29G,Mike,Despatch,30075,Pick
SPAl24WaGr,SPen Aloyarc 24 Watercolour Grey,SPen,Aloyarc,24,Watercolour,Grey,48*10*5,1519,DS56D,Mike,Despatch,30014,Pick
PrSoA3WiBl,Printer Sonac A3 Wifi Black,Printer,Sonac,A3,Wifi,Black,16*1*1,10,CM68C,Amy,Despatch,30072,Pick
CuQE12DoBl,Cupboard QEKI 1200 Door Black,Cupboard,QEKI,1200,Door,Black,8*1*1,8,AI87E,Jane,Despatch,30028,Pick
CaWE90FiBe,Cabinet WENO 900 Filing Beige,Cabinet,WENO,900,Filing,Beige,8*1*1,8,CY42F,Chris,Despatch,30051,Pick
AlPH178GBl,"All-in-one PH 17"" 8GB RAM Black",All-in-one,PH,"17""",8GB RAM,Black,16*1*1,16,AT07A,Amy,Despatch,30007,Pick
MoRe35WiNa,Mouse Rerar 350 Wireled Navi,Mouse,Rerar,350,Wireled,Navi,16*10*1,160,BN18B,Emily,Despatch,30004,Pick
CaQE12SlBl,Cabinet QEKI 1200 Sliding Black,Cabinet,QEKI,1200,Sliding,Black,8*1*1,4,AU50E,Laura,Despatch,30041,Pick
AlSu178GWh,"All-in-one Susa 17"" 8GB RAM White",All-in-one,Susa,"17""",8GB RAM,White,16*1*1,16,AJ19F,Emily,Despatch,30014,Pick
DrWE12FiBl,Drawer WENO 1200 Filing Black,Drawer,WENO,1200,Filing,Black,8*1*1,8,AM02C,Mike,Despatch,30039,Pick
GaAEMAdBl,Gaming Chair AEKI M Adjustable Black,Gaming Chair,AEKI,M,Adjustable,Black,16*1*1,16,BW04E,Chris,Despatch,30078,Pick
MoPH45ErNa,Mouse PH 450 Ergonomic Navi,Mouse,PH,450,Ergonomic,Navi,16*10*1,107,AY44G,Amy,Despatch,30071,Pick
KeHc35ErWh,Keyboard Hcetigol 350 Ergonomic White,Keyboard,Hcetigol,350,Ergonomic,White,16*10*1,160,DX09B,Alex,Despatch,30033,Pick
TaAE15AuBl,Table AEKI 1500 Auto Adjustable Black,Table,AEKI,1500,Auto Adjustable,Black,8*1*1,8,AO61G,Alex,Despatch,30030,Pick
DrTE12SlBl,Drawer TEWOL 1200 Sliding Black,Drawer,TEWOL,1200,Sliding,Black,8*1*1,8,DV62G,Sarah,Despatch,30028,Pick
TVEs654KSi,"TV Esnesih 65"" 4K Silver",TV,Esnesih,"65""",4K,Silver,8*1*1,8,BN83E,Emily,Despatch,30027,Pick
AlSu1732Gr,"All-in-one Susa 17"" 32GB RAM Grey",All-in-one,Susa,"17""",32GB RAM,Grey,16*1*1,16,BS74G,David,Despatch,30094,Pick
PeAl24SoGr,Pencil Aloyarc 24 Soluble Grey,Pencil,Aloyarc,24,Soluble,Grey,48*10*5,2400,AQ57E,Amy,Despatch,30009,Pick
PeAl24SoGr,Pencil Aloyarc 24 Soluble Grey,Pencil,Aloyarc,24,Soluble,Grey,48*10*5,471,DR60C,Sarah,Despatch,30085,Pick
CuRG90DoWh,Cupboard RGAP 900 Door White,Cupboard,RGAP,900,Door,White,8*1*1,3,BR69E,Amy,Despatch,30020,Pick
CuQE90LoWh,Cupboard QEKI 900 Locker White,Cupboard,QEKI,900,Locker,White,8*1*1,7,AZ66A,Chris,Despatch,30094,Pick
OfOGLHeBl,Office Chair OGAP L Head pillow Black,Office Chair,OGAP,L,Head pillow,Black,16*1*1,16,DY80C,Mike,Despatch,30022,Pick
SPRe12WaBl,SPen Reldeats 12 Watercolour Black,SPen,Reldeats,12,Watercolour,Black,48*10*5,2400,AJ22B,Laura,Despatch,30098,Pick
DrQE90SlWh,Drawer QEKI 900 Sliding White,Drawer,QEKI,900,Sliding,White,8*1*1,8,AP73E,Chris,Despatch,30072,Pick
AlSu17i5Wh,"All-in-one Susa 17"" i5 White",All-in-one,Susa,"17""",i5,White,16*1*1,8,CQ29H,Mike,Despatch,30097,Pick
DrTE12LoBl,Drawer TEWOL 1200 Locker Black,Drawer,TEWOL,1200,Locker,Black,8*1*1,3,DK58G,Amy,Despatch,30092,Pick
PeNa50SoWh,Pencil Nalin 50 Soluble White,Pencil,Nalin,50,Soluble,White,48*10*5,214,AV11B,Laura,Despatch,30041,Pick
AlSu148GBl,"All-in-one Susa 14"" 8GB RAM Black",All-in-one,Susa,"14""",8GB RAM,Black,16*1*1,13,CF85B,Sarah,Despatch,30033,Pick
PeRe50HePi,Pencil Reldeats 50 Hexagonal Pink,Pencil,Reldeats,50,Hexagonal,Pink,48*10*5,44,AG46D,Emily,Despatch,30034,Pick
AlYn14i7Wh,"All-in-one Ynos 14"" i7 White",All-in-one,Ynos,"14""",i7,White,16*1*1,16,BO64F,Chris,Despatch,30050,Pick
LaRe1416Bl,"Laptop Rezar 14"" 16GB RAM Black",Laptop,Rezar,"14""",16GB RAM,Black,16*1*1,16,DS04G,Chris,Despatch,30040,Pick
DrRG18FiGr,Drawer RGAP 1800 Filing Grey,Drawer,RGAP,1800,Filing,Grey,8*1*1,7,BR31F,Alex,Despatch,30038,Pick
TVYn654KBl,"TV Ynos 65"" 4K Black",TV,Ynos,"65""",4K,Black,8*1*1,8,CH60D,Amy,Despatch,30016,Pick
PrNoA4LaBl,Printer Nospe A4 Laser Black,Printer,Nospe,A4,Laser,Black,16*1*1,16,AX63H,Sarah,Despatch,30033,Pick
PrNoA3AlWh,Printer Nospe A3 All-in-one White,Printer,Nospe,A3,All-in-one,White,16*1*1,16,AF84A,Laura,Despatch,30095,Pick
CaQE90LoGr,Cabinet QEKI 900 Locker Grey,Cabinet,QEKI,900,Locker,Grey,8*1*1,4,CP08C,Alex,Despatch,30043,Pick
TVYn50S4Bl,"TV Ynos 50"" S4K Black",TV,Ynos,"50""",S4K,Black,8*1*1,8,DT72C,David,Despatch,30055,Pick
TVEs75SFSi,"TV Esnesih 75"" SFHD Silver",TV,Esnesih,"75""",SFHD,Silver,8*1*1,5,AZ59H,Amy,Despatch,30037,Pick
CuTE90DoBl,Cupboard TEWOL 900 Door Black,Cupboard,TEWOL,900,Door,Black,8*1*1,8,DL01G,John,Despatch,30048,Pick
AlPH148GWh,"All-in-one PH 14"" 8GB RAM White",All-in-one,PH,"14""",8GB RAM,White,16*1*1,16,CN59G,Emily,Despatch,30053,Pick
TVGL50SFGr,"TV GL 50"" SFHD Grey",TV,GL,"50""",SFHD,Grey,8*1*1,7,AQ81F,David,Despatch,30078,Pick
MoRe27MePi,Mouse Rerar 270 Mechanical Pink,Mouse,Rerar,270,Mechanical,Pink,16*10*1,128,BH22B,John,Despatch,30058,Pick
PrPHA3InMi,Printer PH A3 Inkjet Mix,Printer,PH,A3,Inkjet,Mix,16*1*1,16,CF03C,Sarah,Despatch,30027,Pick
NoGrA4ruBl,Notebook Graph A4 ruled Black,Notebook,Graph,A4,ruled,Black,48*10*5,1997,CW51C,John,Despatch,30073,Pick
OfAELAdWh,Office Chair AEKI L Adjustable White,Office Chair,AEKI,L,Adjustable,White,16*1*1,16,AV70D,Mike,Despatch,30098,Pick
AlRe1516Bl,"All-in-one Rezar 15"" 16GB RAM Black",All-in-one,Rezar,"15""",16GB RAM,Black,16*1*1,3,AY93B,John,Despatch,30034,Pick
TVGL504KBl,"TV GL 50"" 4K Black",TV,GL,"50""",4K,Black,8*1*1,8,BK11B,Alex,Despatch,30096,Pick
PeAl12HeGr,Pencil Aloyarc 12 Hexagonal Grey,Pencil,Aloyarc,12,Hexagonal,Grey,48*10*5,2400,CM95C,David,Despatch,30072,Pick
LaSu178GGr,"Laptop Susa 17"" 8GB RAM Grey",Laptop,Susa,"17""",8GB RAM,Grey,16*1*1,4,AJ61A,John,Despatch,30066,Pick
TVGL50S4Gr,"TV GL 50"" S4K Grey",TV,GL,"50""",S4K,Grey,8*1*1,5,CJ53H,David,Despatch,30056,Pick
AlRe14i7Si,"All-in-one Rezar 14"" i7 Silver",All-in-one,Rezar,"14""",i7,Silver,16*1*1,16,DY78E,John,Despatch,30018,Pick
PeRe50HeGr,Pencil Reldeats 50 Hexagonal Grey,Pencil,Reldeats,50,Hexagonal,Grey,48*10*5,2400,AJ64D,John,Despatch,30086,Pick
NoGrA4liGr,Notebook Graph A4 line Grey,Notebook,Graph,A4,line,Grey,48*10*5,2400,CS61B,Amy,Despatch,30085,Pick
DrRG12DoBl,Drawer RGAP 1200 Door Black,Drawer,RGAP,1200,Door,Black,8*1*1,8,AP84H,Laura,Despatch,30091,Pick
KeSu35BlBl,Keyboard Susa 350 Bluetooth Black,Keyboard,Susa,350,Bluetooth,Black,16*10*1,5,DW84E,Amy,Despatch,30095,Pick
CaQE18DoBe,Cabinet QEKI 1800 Door Beige,Cabinet,QEKI,1800,Door,Beige,8*1*1,8,BO35B,Laura,Despatch,30015,Pick
TVEs324KBl,"TV Esnesih 32"" 4K Black",TV,Esnesih,"32""",4K,Black,8*1*1,8,BN85C,Sarah,Despatch,30068,Pick
MoHc27BlBl,Mouse Hcetigol 270 Bluetooth Black,Mouse,Hcetigol,270,Bluetooth,Black,16*10*1,160,DI67H,Laura,Despatch,30069,Pick
LaYn1416Wh,"Laptop Ynos 14"" 16GB RAM White",Laptop,Ynos,"14""",16GB RAM,White,16*1*1,16,AK85H,Laura,Despatch,30030,Pick
NoMuA5ruWh,Notebook Music A5 ruled White,Notebook,Music,A5,ruled,White,48*10*5,2400,DW17F,Jane,Despatch,30055,Pick
AlSu1732Bl,"All-in-one Susa 17"" 32GB RAM Black",All-in-one,Susa,"17""",32GB RAM,Black,16*1*1,8,DU96A,Mike,Despatch,30097,Pick
OfOGLAdWh,Office Chair OGAP L Adjustable White,Office Chair,OGAP,L,Adjustable,White,16*1*1,13,AI07B,Alex,Despatch,30069,Pick
TVGn324KSi,"TV Gnusmag 32"" 4K Silver",TV,Gnusmag,"32""",4K,Silver,8*1*1,1,CH78E,Chris,Despatch,30041,Pick
TVGn32SFWh,"TV Gnusmag 32"" SFHD White",TV,Gnusmag,"32""",SFHD,White,8*1*1,8,CY24D,Sarah,Despatch,30039,Pick
AlYn1732Bl,"All-in-one Ynos 17"" 32GB RAM Black",All-in-one,Ynos,"17""",32GB RAM,Black,16*1*1,16,DN44C,Alex,Despatch,30064,Pick
SPAl12SoGr,SPen Aloyarc 12 Soluble Grey,SPen,Aloyarc,12,Soluble,Grey,48*10*5,1680,BP28E,Amy,Despatch,30029,Pick
KeRe35MeBl,Keyboard Rerar 350 Mechanical Black,Keyboard,Rerar,350,Mechanical,Black,16*10*1,93,DT56G,Laura,Despatch,30051,Pick
DrQE90LoWh,Drawer QEKI 900 Locker White,Drawer,QEKI,900,Locker,White,8*1*1,8,AT72D,Alex,Despatch,30013,Pick
CaTE90LoWh,Cabinet TEWOL 900 Locker White,Cabinet,TEWOL,900,Locker,White,8*1*1,5,DY25E,Amy,Despatch,30080,Pick
MoRe35ErBl,Mouse Rerar 350 Ergonomic Black,Mouse,Rerar,350,Ergonomic,Black,16*10*1,117,DM22G,Sarah,Despatch,30079,Pick
DrQE90FiGr,Drawer QEKI 900 Filing Grey,Drawer,QEKI,900,Filing,Grey,8*1*1,7,AZ60D,Amy,Despatch,30080,Pick
PeNa12SoBl,Pencil Nalin 12 Soluble Black,Pencil,Nalin,12,Soluble,Black,48*10*5,672,AS15E,Chris,Despatch,30060,Pick
PeRe12SoBl,Pencil Reldeats 12 Soluble Black,Pencil,Reldeats,12,Soluble,Black,48*10*5,917,AP91H,David,Despatch,30079,Pick
TaAE10AdBl,Table AEKI 1000 Adjustable Black,Table,AEKI,1000,Adjustable,Black,8*1*1,6,DF85D,Emily,Despatch,30077,Pick
KePH35BlWh,Keyboard PH 350 Bluetooth White,Keyboard,PH,350,Bluetooth,White,16*10*1,113,DY71F,Jane,Despatch,30054,Pick
CuRG18DoGr,Cupboard RGAP 1800 Door Grey,Cupboard,RGAP,1800,Door,Grey,8*1*1,7,CW93E,Sarah,Despatch,30062,Pick
CaWE90FiGr,Cabinet WENO 900 Filing Grey,Cabinet,WENO,900,Filing,Grey,8*1*1,8,BG90A,Amy,Despatch,30082,Pick
NoMuA5liGr,Notebook Music A5 line Grey,Notebook,Music,A5,line,Grey,48*10*5,2164,CT20B,Alex,Despatch,30034,Pick
AlPH1416Bl,"All-in-one PH 14"" 16GB RAM Black",All-in-one,PH,"14""",16GB RAM,Black,16*1*1,16,CP28H,John,Despatch,30014,Pick
PeNa50SoPi,Pencil Nalin 50 Soluble Pink,Pencil,Nalin,50,Soluble,Pink,48*10*5,2400,DK89B,Alex,Despatch,30042,Pick
PrReA3WiBl,Printer Rehtorb A3 Wifi Black,Printer,Rehtorb,A3,Wifi,Black,16*1*1,6,BK64B,Amy,Despatch,30016,Pick
NoGrA4doWh,Notebook Graph A4 dot White,Notebook,Graph,A4,dot,White,48*10*5,415,DY52D,Mike,Despatch,30051,Pick
CaTE18LoBl,Cabinet TEWOL 1800 Locker Black,Cabinet,TEWOL,1800,Locker,Black,8*1*1,8,BW91H,Emily,Despatch,30086,Pick
DrTE90LoGr,Drawer TEWOL 900 Locker Grey,Drawer,TEWOL,900,Locker,Grey,8*1*1,6,DG60A,Chris,Despatch,30075,Pick
CaWE90LoBe,Cabinet WENO 900 Locker Beige,Cabinet,WENO,900,Locker,Beige,8*1*1,2,CT67E,Sarah,Despatch,30084,Pick
AlOv1516Bl,"All-in-one Ovonel 15"" 16GB RAM Black",All-in-one,Ovonel,"15""",16GB RAM,Black,16*1*1,16,CX58A,Alex,Despatch,30014,Pick
LaSu1532Gr,"Laptop Susa 15"" 32GB RAM Grey",Laptop,Susa,"15""",32GB RAM,Grey,16*1*1,16,CP70E,Chris,Despatch,30017,Pick
CaTE90SlWh,Cabinet TEWOL 900 Sliding White,Cabinet,TEWOL,900,Sliding,White,8*1*1,4,BL03H,David,Despatch,30052,Pick
CuTE18LoBe,Cupboard TEWOL 1800 Locker Beige,Cupboard,TEWOL,1800,Locker,Beige,8*1*1,8,BV51C,Laura,Despatch,30068,Pick
CuRG18LoBe,Cupboard RGAP 1800 Locker Beige,Cupboard,RGAP,1800,Locker,Beige,8*1*1,8,BW04B,Jane,Despatch,30027,Pick
TaAE18FrBl,Table AEKI 1800 Frame Black,Table,AEKI,1800,Frame,Black,8*1*1,8,BJ26F,Emily,Despatch,30052,Pick
LaYn17i5Gr,"Laptop Ynos 17"" i5 Grey",Laptop,Ynos,"17""",i5,Grey,16*1*1,16,AW34H,Alex,Despatch,30085,Pick
OfSESHeBl,Office Chair SEWOL S Head pillow Black,Office Chair,SEWOL,S,Head pillow,Black,16*1*1,16,CZ75F,John,Despatch,30048,Pick
LaYn14i7Gr,"Laptop Ynos 14"" i7 Grey",Laptop,Ynos,"14""",i7,Grey,16*1*1,16,AN70A,David,Despatch,30019,Pick
LaPH15i5Si,"Laptop PH 15"" i5 Silver",Laptop,PH,"15""",i5,Silver,16*1*1,5,DX05C,John,Despatch,30035,Pick
PrReA4WiMi,Printer Rehtorb A4 Wifi Mix,Printer,Rehtorb,A4,Wifi,Mix,16*1*1,2,BY18D,Mike,Despatch,30005,Pick
